plot_number,map_area_sqm,recorded_area_sqm,pot_kharaba_sqm,expected_area_sqm,area_ratio,classification
1861/B,6548.1,6500.0,0.0,6500.0,1.0074,placement
1862,4940.8,6500.0,0.0,6500.0,0.7601230769230769,uncertain
1863,5643.2,6500.0,0.0,6500.0,0.8681846153846153,placement
1864,635.1,400.0,0.0,400.0,1.58775,area_error
1865,4410.6,7500.0,0.0,7500.0,0.58808,area_error
1866,21592.6,26500.0,0.0,26500.0,0.8148150943396226,placement
1867,25763.1,25700.0,0.0,25700.0,1.002455252918288,placement
1868,36085.8,33900.0,0.0,33900.0,1.0644778761061948,placement
1869,19138.6,20300.0,0.0,20300.0,0.9427881773399014,placement
187,2911.8,2400.0,0.0,2400.0,1.2132500000000002,uncertain
1870,2923.0,2700.0,0.0,2700.0,1.0825925925925926,placement
1871,5038.6,4300.0,0.0,4300.0,1.171767441860465,placement
1872,4273.9,4300.0,0.0,4300.0,0.9939302325581395,placement
1873,7613.7,8900.0,100.0,9000.0,0.8459666666666666,placement
1874,9891.3,7800.0,0.0,7800.0,1.2681153846153845,uncertain
1875,9187.2,8700.0,300.0,9000.0,1.0208000000000002,placement
1876,4123.1,3500.0,0.0,3500.0,1.1780285714285714,placement
1877,5958.5,5100.0,1400.0000000000002,6500.0,0.9166923076923077,placement
1878,6317.1,6200.0,0.0,6200.0,1.0188870967741936,placement
1879,3144.3,3500.0,0.0,3500.0,0.8983714285714286,placement
188,5471.2,7200.0,0.0,7200.0,0.7598888888888888,uncertain
1880,4753.2,5600.0,700.0000000000001,6300.0,0.7544761904761904,uncertain
1881,9538.3,9700.0,300.0,10000.0,0.95383,placement
1882,18055.4,18000.0,400.0,18400.0,0.9812717391304349,placement
1883,10240.3,7500.0,1600.0,9100.0,1.1253076923076921,placement
1884,12042.3,10200.0,0.0,10200.0,1.1806176470588234,placement
1885,9042.3,7700.0,0.0,7700.0,1.1743246753246752,placement
1886,491.8,300.0,0.0,300.0,1.6393333333333333,area_error
1887,2155.7,2500.0,0.0,2500.0,0.8622799999999999,placement
1888,2041.3,2400.0,0.0,2400.0,0.8505416666666666,placement
1889,2884.0,4000.0,0.0,4000.0,0.721,uncertain
189,4826.9,2600.0,0.0,2600.0,1.8564999999999998,area_error
1890,1072.8,1900.0,0.0,1900.0,0.5646315789473684,area_error
1898,3775.1,3800.0,0.0,3800.0,0.9934473684210526,placement
1899,1406.5,1400.0,0.0,1400.0,1.0046428571428572,placement
19,5047.6,4000.0,200.0,4200.0,1.2018095238095239,uncertain
190,5345.5,5700.0,400.0,6100.0,0.8763114754098361,placement
1900,5690.0,4400.0,0.0,4400.0,1.2931818181818182,uncertain
1901,1720.0,1400.0,0.0,1400.0,1.2285714285714286,uncertain
1902,2854.2,2600.0,0.0,2600.0,1.0977692307692306,placement
1904,3265.7,2500.0,0.0,2500.0,1.3062799999999999,uncertain
1905,5867.9,4400.0,0.0,4400.0,1.3336136363636364,uncertain
1907,6112.5,5400.0,0.0,5400.0,1.1319444444444444,placement
1908,1352.5,1500.0,0.0,1500.0,0.9016666666666666,placement
1909,11332.8,11200.0,0.0,11200.0,1.0118571428571428,placement
191,15506.4,12500.0,1700.0000000000002,14200.0,1.092,placement
1910,7863.8,4700.0,0.0,4700.0,1.6731489361702128,area_error
1911,7405.3,6200.0,0.0,6200.0,1.1944032258064516,placement
1912,7477.9,6300.0,0.0,6300.0,1.186968253968254,placement
1913,8212.4,7200.0,0.0,7200.0,1.140611111111111,placement
1914,45246.9,51200.0,0.0,51200.0,0.883728515625,placement
1915,6361.4,4300.0,0.0,4300.0,1.4793953488372091,uncertain
1916,283.4,200.0,0.0,200.0,1.4169999999999998,uncertain
1917,6109.6,4400.0,0.0,4400.0,1.3885454545454545,uncertain
1918,8729.4,11600.0,0.0,11600.0,0.7525344827586207,uncertain
1919,14053.9,17400.0,0.0,17400.0,0.8076954022988505,placement
192,15800.3,12500.0,400.0,12900.0,1.224829457364341,uncertain
1920,17881.3,16400.0,0.0,16400.0,1.0903231707317074,placement
1921,10684.9,8500.0,0.0,8500.0,1.2570470588235294,uncertain
1922,6591.5,6500.0,0.0,6500.0,1.014076923076923,placement
1923,32113.5,30700.0,400.0,31100.0,1.0325884244372991,placement
1924,45160.3,43800.0,800.0,44600.0,1.0125627802690584,placement
1925,7768.4,6800.0,100.0,6900.0,1.1258550724637681,placement
1926,31601.9,30500.0,0.0,30500.0,1.036127868852459,placement
1927,20619.1,18100.0,0.0,18100.0,1.1391767955801104,placement
1928,12391.7,18200.0,0.0,18200.0,0.6808626373626374,uncertain
1929,42927.0,60700.0,2200.0,62900.0,0.6824642289348172,uncertain
193,7414.5,5200.0,600.0,5800.0,1.2783620689655173,uncertain
1930,19743.7,23600.0,0.0,23600.0,0.8365974576271187,placement
1931,21252.2,20800.0,3300.0,24100.0,0.8818340248962656,placement
1932,17499.5,18400.0,300.0,18700.0,0.9358021390374331,placement
1933,307.9,500.0,0.0,500.0,0.6157999999999999,uncertain
1934,25012.7,21400.0,200.0,21600.0,1.1579953703703705,placement
1935,14398.1,10000.0,0.0,10000.0,1.43981,uncertain
1936,21341.7,15900.0,100.0,16000.0,1.33385625,uncertain
1937,22532.5,25300.0,1800.0,27100.0,0.8314575645756458,placement
1938,6385.1,5600.0,100.0,5700.0,1.1201929824561405,placement
1939,5241.6,5300.0,100.0,5400.0,0.9706666666666668,placement
194,12657.2,10600.0,1500.0,12100.0,1.0460495867768596,placement
1940,6360.7,4500.0,0.0,4500.0,1.4134888888888888,uncertain
1941,6885.2,5900.0,100.0,6000.0,1.1475333333333333,placement
1942,2068.4,1900.0,100.0,2000.0,1.0342,placement
1943,22056.8,20800.0,200.0,21000.0,1.0503238095238094,placement
1944,6980.5,7100.0,0.0,7100.0,0.9831690140845071,placement
1945,34094.2,39700.0,2200.0,41900.0,0.8137040572792362,placement
1946,5897.6,5500.0,0.0,5500.0,1.0722909090909092,placement
1947,6859.1,6100.0,0.0,6100.0,1.1244426229508198,placement
1948,14104.9,14500.0,0.0,14500.0,0.972751724137931,placement
1949,15450.0,11700.0,500.0,12200.0,1.2663934426229508,uncertain
195,8903.5,9100.0,1500.0,10600.0,0.8399528301886793,placement
1950,14172.4,16000.0,800.0,16800.0,0.8435952380952381,placement
1951,23594.1,21500.0,0.0,21500.0,1.0974,placement
1952,7002.9,4400.0,0.0,4400.0,1.5915681818181817,area_error
1953,23722.8,22800.0,100.0,22900.0,1.0359301310043667,placement
1954,18752.3,15100.0,0.0,15100.0,1.2418741721854305,uncertain
1955,8660.5,7100.0,0.0,7100.0,1.2197887323943661,uncertain
1956,26559.5,20600.0,0.0,20600.0,1.2892961165048544,uncertain
1957,16715.8,19400.0,1000.0,20400.0,0.8194019607843137,placement
1958,13268.5,11600.0,100.0,11700.0,1.1340598290598292,placement
1959,22387.5,29000.0,200.0,29200.0,0.766695205479452,uncertain
196,10268.4,7000.0,2000.0,9000.0,1.1409333333333334,placement
1960,8285.0,11600.0,0.0,11600.0,0.7142241379310345,uncertain
1961,35736.7,25600.0,200.0,25800.0,1.385143410852713,uncertain
1962,11238.8,7500.0,0.0,7500.0,1.4985066666666667,uncertain
1963,14201.1,9000.0,0.0,9000.0,1.5779,area_error
1964,13378.3,12400.0,0.0,12400.0,1.0788951612903226,placement
1965,10120.3,12000.0,0.0,12000.0,0.8433583333333333,placement
1966,864.0,600.0,0.0,600.0,1.44,uncertain
1967,3523.0,3600.0,0.0,3600.0,0.9786111111111111,placement
1968,4921.1,3800.0,0.0,3800.0,1.2950263157894737,uncertain
1969,5177.4,4000.0,0.0,4000.0,1.29435,uncertain
197,11011.8,14200.0,800.0,15000.0,0.73412,uncertain
1970,4346.0,4200.0,0.0,4200.0,1.0347619047619048,placement
1971,9853.8,9300.0,0.0,9300.0,1.0595483870967741,placement
1972,10870.5,7100.0,0.0,7100.0,1.531056338028169,area_error
1973,23381.3,20100.0,0.0,20100.0,1.1632487562189053,placement
1974,12967.2,10700.0,0.0,10700.0,1.2118878504672899,uncertain
1975,6377.7,5700.0,0.0,5700.0,1.1188947368421052,placement
1976,7031.4,6800.0,0.0,6800.0,1.0340294117647058,placement
1977,4040.8,3300.0,0.0,3300.0,1.2244848484848485,uncertain
1978,2751.8,3500.0,0.0,3500.0,0.7862285714285715,uncertain
1979,6189.9,6700.0,0.0,6700.0,0.923865671641791,placement
198,66303.3,89100.0,7100.0,96200.0,0.6892234927234927,uncertain
1980,8226.2,7500.0,0.0,7500.0,1.0968266666666668,placement
1981,17876.6,17300.0,0.0,17300.0,1.033329479768786,placement
1982,12780.1,16400.0,100.0,16500.0,0.7745515151515152,uncertain
1983,8140.9,8500.0,100.0,8600.0,0.9466162790697674,placement
1984,722.4,400.0,0.0,400.0,1.806,area_error
1985,5860.2,3800.0,0.0,3800.0,1.542157894736842,area_error
1986,2480.5,3800.0,0.0,3800.0,0.6527631578947368,uncertain
1987,14784.5,15100.0,100.0,15200.0,0.9726644736842105,placement
1988,26148.3,31100.0,400.0,31500.0,0.8301047619047619,placement
1989,18938.6,14500.0,1300.0,15800.0,1.1986455696202531,placement
199,33670.5,17900.0,0.0,17900.0,1.8810335195530725,area_error
1990,123165.1,123000.0,2100.0,125100.0,0.984533173461231,placement
1991,15056.8,11600.0,100.0,11700.0,1.2869059829059828,uncertain
1992,33949.6,33400.0,100.0,33500.0,1.013420895522388,placement
1993,12401.7,10800.0,0.0,10800.0,1.1483055555555557,placement
1994,21485.3,9600.0,300.0,9900.0,2.170232323232323,area_error
1995/A,20198.5,43600.0,1000.0,44600.0,0.4528811659192825,area_error
1995/B,23182.3,43600.0,1000.0,44600.0,0.5197825112107624,area_error
1996,10355.0,12200.0,0.0,12200.0,0.8487704918032787,placement
1997,5286.0,6100.0,0.0,6100.0,0.8665573770491803,placement
1998,21291.7,24700.0,0.0,24700.0,0.8620121457489879,placement
1999,10203.2,9900.0,200.0,10100.0,1.0102178217821782,placement
2,1716.1,2700.0,0.0,2700.0,0.6355925925925926,uncertain
20,7372.5,7600.0,0.0,7600.0,0.9700657894736842,placement
200,22222.6,33600.0,3500.0,37100.0,0.5989919137466306,area_error
2000,10960.6,10300.0,0.0,10300.0,1.064135922330097,placement
2001,9702.3,10300.0,0.0,10300.0,0.9419708737864076,placement
2002,17116.0,15700.0,0.0,15700.0,1.0901910828025478,placement
2003,9791.9,11300.0,400.0,11700.0,0.8369145299145299,placement
2004,45225.1,37900.0,700.0000000000001,38600.0,1.1716347150259068,placement
2005,30602.7,44300.0,0.0,44300.0,0.6908058690744922,uncertain
2006,9965.9,9100.0,0.0,9100.0,1.0951538461538461,placement
2007,11051.9,12100.0,0.0,12100.0,0.9133801652892561,placement
2008,309.9,100.0,0.0,100.0,3.0989999999999998,area_error
2009,12790.7,12100.0,0.0,12100.0,1.0570826446280992,placement
201,81634.3,0.0,87600.0,87600.0,0.9318984018264841,placement
2010,4004.3,3800.0,0.0,3800.0,1.0537631578947368,placement
2011,6255.1,5300.0,0.0,5300.0,1.1802075471698115,placement
2012,22069.8,20800.0,0.0,20800.0,1.0610480769230768,placement
2013,7392.6,11600.0,0.0,11600.0,0.6372931034482759,uncertain
2014,5471.6,7100.0,100.0,7200.0,0.7599444444444445,uncertain
2015,8896.0,5300.0,100.0,5400.0,1.6474074074074074,area_error
2016,3873.7,1800.0,0.0,1800.0,2.1520555555555556,area_error
2017,3246.4,500.0,0.0,500.0,6.4928,area_error
2018,3515.7,2500.0,0.0,2500.0,1.40628,uncertain
2019,23203.2,18300.0,100.0,18400.0,1.2610434782608697,uncertain
202,146575.0,0.0,143200.0,143200.0,1.0235684357541899,placement
2020,4656.8,4500.0,100.0,4600.0,1.0123478260869565,placement
2021,6301.8,3900.0,0.0,3900.0,1.615846153846154,area_error
2022,8238.1,9100.0,100.0,9200.0,0.895445652173913,placement
2023,3965.1,5300.0,0.0,5300.0,0.7481320754716981,uncertain
2024,18351.0,13200.0,200.0,13400.0,1.3694776119402985,uncertain
2025,19562.7,20000.0,100.0,20100.0,0.9732686567164179,placement
2026,5100.0,4200.0,0.0,4200.0,1.2142857142857142,uncertain
2027,4077.4,3300.0,0.0,3300.0,1.2355757575757575,uncertain
2028,3773.5,3400.0,100.0,3500.0,1.078142857142857,placement
2029,23153.2,20600.0,250.0,20850.0,1.1104652278177458,placement
203,4927.3,6600.0,0.0,6600.0,0.746560606060606,uncertain
2030,5570.3,6700.0,0.0,6700.0,0.8313880597014925,placement
2031,6504.4,7000.0,0.0,7000.0,0.9291999999999999,placement
2032,3685.0,3700.0,100.0,3800.0,0.9697368421052631,placement
2033,12354.7,10200.0,50.0,10250.0,1.2053365853658538,uncertain
2034,8239.1,8800.0,0.0,8800.0,0.9362613636363637,placement
2035,9432.6,10400.0,50.0,10450.0,0.9026411483253589,placement
2036,2284.9,2200.0,0.0,2200.0,1.0385909090909091,placement
2038,1899.7,1400.0,0.0,1400.0,1.3569285714285715,uncertain
204,6441.9,6600.0,50.0,6650.0,0.9687067669172932,placement
2049,124443.5,122600.0,3300.0,125900.0,0.9884312946783161,placement
205,25736.6,21300.0,200.0,21500.0,1.1970511627906977,placement
2050,41881.3,43300.0,0.0,43300.0,0.9672355658198615,placement
2051,47536.1,47900.0,0.0,47900.0,0.992402922755741,placement
2053,16489.4,16700.0,200.0,16900.0,0.9757041420118344,placement
2054,6909.9,7600.0,0.0,7600.0,0.9091973684210526,placement
2055,4199.3,2800.0,200.0,3000.0,1.3997666666666668,uncertain
2056,6325.2,6400.0,0.0,6400.0,0.9883124999999999,placement
2057,596.6,4600.0,0.0,4600.0,0.12969565217391305,area_error
2058,4661.3,3700.0,0.0,3700.0,1.2598108108108108,uncertain
2059,6033.4,4500.0,0.0,4500.0,1.3407555555555555,uncertain
206,562967.3,0.0,571500.0,571500.0,0.9850696412948382,placement
2060,2879.2,2600.0,0.0,2600.0,1.1073846153846154,placement
2061,4073.4,3900.0,0.0,3900.0,1.0444615384615386,placement
2062/B,8151.5,17100.0,400.0,17500.0,0.4658,area_error
2063,27777.1,23800.0,0.0,23800.0,1.1671050420168068,placement
2064,8705.5,12900.0,0.0,12900.0,0.6748449612403101,uncertain
2065,6247.4,5900.0,100.0,6000.0,1.0412333333333332,placement
2066,54628.6,4600.0,0.0,4600.0,11.875782608695651,area_error
2067,5474.4,5600.0,100.0,5700.0,0.9604210526315788,placement
2068,5448.9,3500.0,0.0,3500.0,1.5568285714285712,area_error
2069,17958.9,17500.0,200.0,17700.0,1.0146271186440678,placement
207,574109.7,0.0,613000.0,613000.0,0.9365574225122348,placement
2071,7282.7,6100.0,100.0,6200.0,1.1746290322580646,placement
2072,26676.7,17900.0,0.0,17900.0,1.4903184357541899,uncertain
2073,7207.2,7400.0,0.0,7400.0,0.973945945945946,placement
2074,312.0,100.0,0.0,100.0,3.12,area_error
2075,41571.1,43900.0,0.0,43900.0,0.9469498861047836,placement
2076,9575.4,9800.0,400.0,10200.0,0.938764705882353,placement
2077,4376.8,3800.0,200.0,4000.0,1.0942,placement
2078,16944.9,14000.0,2300.0,16300.0,1.0395644171779141,placement
2079,22054.3,21200.0,1500.0,22700.0,0.9715550660792951,placement
208,51584.5,22300.0,1500.0,23800.0,2.1674159663865544,area_error
2080,7752.6,7000.0,200.0,7200.0,1.07675,placement
2081,6147.2,6100.0,0.0,6100.0,1.0077377049180327,placement
2082,14664.2,12800.0,100.0,12900.0,1.1367596899224808,placement
2083,7305.1,6500.0,0.0,6500.0,1.1238615384615385,placement
2084,6820.5,6300.0,0.0,6300.0,1.0826190476190476,placement
2085,7039.4,7200.0,0.0,7200.0,0.9776944444444444,placement
2086,8366.1,5400.0,0.0,5400.0,1.5492777777777778,area_error
2087,527.2,1200.0,100.0,1300.0,0.40553846153846157,area_error
2088,1364.9,1400.0,100.0,1500.0,0.9099333333333334,placement
2089,3270.7,2700.0,0.0,2700.0,1.2113703703703702,uncertain
209,7051.8,5300.0,2100.0,7400.0,0.952945945945946,placement
2091,691.4,200.0,0.0,200.0,3.457,area_error
2092,4509.0,1700.0,0.0,1700.0,2.6523529411764706,area_error
2093,1132.1,500.0,0.0,500.0,2.2641999999999998,area_error
2094,1545.1,1100.0,0.0,1100.0,1.4046363636363635,uncertain
2095,10913.0,12300.0,0.0,12300.0,0.8872357723577236,placement
2096,15379.8,7300.0,0.0,7300.0,2.1068219178082193,area_error
2097,12502.8,10200.0,0.0,10200.0,1.2257647058823529,uncertain
2098,6550.3,5900.0,500.0,6400.0,1.023484375,placement
2099,7743.7,2700.0,100.0,2800.0,2.7656071428571427,area_error
21,7274.1,5900.0,400.0,6300.0,1.1546190476190477,placement
210,35734.0,22300.0,13899.999999999998,36200.0,0.9871270718232045,placement
2100,3800.0,3700.0,100.0,3800.0,1.0,placement
2101,1467.1,500.0,0.0,500.0,2.9341999999999997,area_error
2102,719.4,600.0,0.0,600.0,1.199,placement
2103,1463.1,700.0,0.0,700.0,2.090142857142857,area_error
2104,791.1,700.0,0.0,700.0,1.1301428571428571,placement
2105,4241.0,4500.0,0.0,4500.0,0.9424444444444444,placement
2106,20886.9,10400.0,200.0,10600.0,1.9704622641509435,area_error
2107,35255.1,37900.0,100.0,38000.0,0.9277657894736842,placement
2108,27812.3,27900.0,200.0,28100.0,0.9897615658362989,placement
2109,28043.8,29100.0,0.0,29100.0,0.9637044673539519,placement
211,24552.5,26900.0,3500.0,30400.0,0.8076480263157895,placement
2110,12078.0,14100.0,0.0,14100.0,0.8565957446808511,placement
2111,18590.9,19300.0,150.0,19450.0,0.9558303341902314,placement
2112,2071.6,1200.0,0.0,1200.0,1.7263333333333333,area_error
2113,20141.8,19800.0,0.0,19800.0,1.0172626262626263,placement
2114,17120.5,11600.0,0.0,11600.0,1.475905172413793,uncertain
2115,20792.3,11900.0,900.0,12800.0,1.6243984375,area_error
2116,12687.7,3600.0,0.0,3600.0,3.5243611111111113,area_error
2117,8975.3,10400.0,0.0,10400.0,0.8630096153846153,placement
2118,21419.9,14700.0,100.0,14800.0,1.4472905405405407,uncertain
2119,25380.9,23000.0,400.0,23400.0,1.0846538461538462,placement
212,98156.2,85700.0,24000.0,109700.0,0.8947693710118505,placement
2120,21636.0,19100.0,200.0,19300.0,1.1210362694300517,placement
2121,29943.1,21400.0,100.0,21500.0,1.3927023255813953,uncertain
2122,8647.8,10100.0,100.0,10200.0,0.8478235294117646,placement
2123,408.8,500.0,0.0,500.0,0.8176,placement
2124,10596.3,13400.0,100.0,13500.0,0.784911111111111,uncertain
2125,8319.7,6300.0,200.0,6500.0,1.2799538461538462,uncertain
2126,15894.0,16000.0,200.0,16200.0,0.9811111111111112,placement
2127,14521.0,14600.0,0.0,14600.0,0.9945890410958904,placement
2128,12610.7,12500.0,0.0,12500.0,1.008856,placement
2129,11072.6,11800.0,0.0,11800.0,0.9383559322033899,placement
213,44273.9,22000.0,11700.0,33700.0,1.3137655786350149,uncertain
2130,28390.1,28100.0,0.0,28100.0,1.0103238434163702,placement
2131,67240.2,66600.0,300.0,66900.0,1.005085201793722,placement
2132,7817.8,6700.0,200.0,6900.0,1.1330144927536232,placement
2133,7317.4,13400.0,0.0,13400.0,0.5460746268656717,area_error
2134,4105.2,5100.0,0.0,5100.0,0.8049411764705882,placement
2135,3784.0,5100.0,0.0,5100.0,0.7419607843137255,uncertain
2136,5598.3,1000.0,0.0,1000.0,5.5983,area_error
2137,11382.8,11700.0,200.0,11900.0,0.9565378151260504,placement
2138,16440.6,13900.0,0.0,13900.0,1.1827769784172661,placement
2139,10100.9,13900.0,0.0,13900.0,0.72668345323741,uncertain
214,709079.5,0.0,351500.0,351500.0,2.0172958748221905,area_error
2140,23799.2,24400.0,0.0,24400.0,0.9753770491803279,placement
2141,4886.9,3900.0,0.0,3900.0,1.253051282051282,uncertain
2142,22283.6,21500.0,100.0,21600.0,1.031648148148148,placement
2143,2958.9,3300.0,0.0,3300.0,0.8966363636363637,placement
2144,13810.8,26300.0,250.0,26550.0,0.520180790960452,area_error
2145,431.9,400.0,0.0,400.0,1.07975,placement
2146,9108.7,8600.0,0.0,8600.0,1.0591511627906978,placement
2147,17715.0,200.0,0.0,200.0,88.575,area_error
2148,2874.6,3800.0,100.0,3900.0,0.7370769230769231,uncertain
2149,23778.6,26500.0,300.0,26800.0,0.8872611940298507,placement
215,735710.1,0.0,523500.0,523500.0,1.4053679083094555,uncertain
2150,5555.3,5900.0,100.0,6000.0,0.9258833333333334,placement
2151,6241.3,5600.0,0.0,5600.0,1.1145178571428571,placement
2152,9299.1,10100.0,300.0,10400.0,0.8941442307692308,placement
2153,5747.1,3900.0,100.0,4000.0,1.4367750000000001,uncertain
2154,13230.8,18100.0,0.0,18100.0,0.7309834254143646,uncertain
2155,825.1,400.0,0.0,400.0,2.06275,area_error
2156,1494.5,1000.0,0.0,1000.0,1.4945,uncertain
2157,466.4,300.0,0.0,300.0,1.5546666666666666,area_error
2158,21939.3,18200.0,200.0,18400.0,1.1923532608695653,placement
2159,48420.4,41200.0,1700.0000000000002,42900.0,1.1286806526806528,placement
216,643536.3,0.0,45400.0,45400.0,14.174808370044055,area_error
2160,7793.7,11900.0,0.0,11900.0,0.6549327731092437,uncertain
2161,7608.1,7400.0,0.0,7400.0,1.0281216216216216,placement
2162,7171.5,9600.0,0.0,9600.0,0.74703125,uncertain
2163,26166.4,32400.0,0.0,32400.0,0.807604938271605,placement
2164,27566.7,28400.0,0.0,28400.0,0.9706584507042254,placement
2165,15086.3,15000.0,0.0,15000.0,1.0057533333333333,placement
2166,19108.7,23300.0,0.0,23300.0,0.8201158798283262,placement
2167/A,6997.6,13600.0,0.0,13600.0,0.5145294117647059,area_error
2167/B,4484.4,13600.0,0.0,13600.0,0.329735294117647,area_error
2168,274.0,300.0,0.0,300.0,0.9133333333333333,placement
2169,8253.2,7100.0,100.0,7200.0,1.146277777777778,placement
217,187799.2,0.0,193700.0,193700.0,0.9695363964894167,placement
2172,15591.9,14600.0,200.0,14800.0,1.0535067567567566,placement
2173,16156.7,16400.0,200.0,16600.0,0.9732951807228916,placement
2175,175.1,200.0,0.0,200.0,0.8755,placement
2176,2924.1,5000.0,0.0,5000.0,0.58482,area_error
2177,3495.2,4800.0,0.0,4800.0,0.7281666666666666,uncertain
218,25331.3,21400.0,2200.0,23600.0,1.0733601694915254,placement
2180,16618.3,13900.0,200.0,14100.0,1.1786028368794326,placement
2181,16442.1,12400.0,0.0,12400.0,1.3259758064516127,uncertain
2182,10749.4,10500.0,500.0,11000.0,0.9772181818181818,placement
2183,6282.6,4400.0,0.0,4400.0,1.4278636363636366,uncertain
2184,4487.4,4400.0,0.0,4400.0,1.0198636363636362,placement
2185,2200.8,800.0,0.0,800.0,2.7510000000000003,area_error
2186,6029.6,4400.0,0.0,4400.0,1.3703636363636365,uncertain
2187,5672.8,7800.0,200.0,8000.0,0.7091000000000001,uncertain
2188,25669.9,25700.0,300.0,26000.0,0.9873038461538463,placement
2189,177.0,100.0,0.0,100.0,1.77,area_error
219,22608.8,22700.0,1700.0000000000002,24400.0,0.9265901639344262,placement
2190,5777.1,3100.0,0.0,3100.0,1.8635806451612904,area_error
2191,6114.0,2600.0,100.0,2700.0,2.2644444444444445,area_error
2193,9749.8,11600.0,100.0,11700.0,0.8333162393162392,placement
2194,5320.0,4500.0,0.0,4500.0,1.1822222222222223,placement
2195,1544.2,1500.0,0.0,1500.0,1.0294666666666668,placement
2196,1677.7,1500.0,0.0,1500.0,1.1184666666666667,placement
2197,4917.1,3900.0,0.0,3900.0,1.2607948717948718,uncertain
2198,347.1,200.0,0.0,200.0,1.7355,area_error
2199,4322.0,3500.0,0.0,3500.0,1.2348571428571429,uncertain
22,2720.0,2600.0,200.0,2800.0,0.9714285714285714,placement
220,69680.6,89200.0,3100.0,92300.0,0.7549360780065006,uncertain
2200,3493.0,3700.0,0.0,3700.0,0.9440540540540541,placement
2201,5048.3,4400.0,0.0,4400.0,1.147340909090909,placement
2202,3511.2,4400.0,0.0,4400.0,0.7979999999999999,uncertain
2203,4534.9,4500.0,0.0,4500.0,1.0077555555555555,placement
2204,5938.7,5800.0,100.0,5900.0,1.0065593220338982,placement
2205,6711.3,6200.0,100.0,6300.0,1.0652857142857144,placement
2206,3996.7,3500.0,300.0,3800.0,1.0517631578947368,placement
2207,3156.2,3500.0,0.0,3500.0,0.9017714285714286,placement
2208,7134.7,7200.0,0.0,7200.0,0.9909305555555555,placement
2209,7053.4,6900.0,0.0,6900.0,1.022231884057971,placement
221,45664.4,21100.0,1800.0,22900.0,1.9940786026200874,area_error
2210,7270.0,8300.0,0.0,8300.0,0.8759036144578313,placement
2211,19152.4,18400.0,100.0,18500.0,1.035264864864865,placement
2212,3875.7,3700.0,0.0,3700.0,1.0474864864864863,placement
2213,4148.9,3300.0,0.0,3300.0,1.257242424242424,uncertain
2214,5550.5,4000.0,100.0,4100.0,1.353780487804878,uncertain
2215,4365.9,4000.0,0.0,4000.0,1.091475,placement
2216,5203.3,4000.0,0.0,4000.0,1.3008250000000001,uncertain
2217,6839.3,7400.0,0.0,7400.0,0.9242297297297297,placement
2218,540.4,2300.0,0.0,2300.0,0.23495652173913043,area_error
2219,16256.3,12800.0,300.0,13100.0,1.24093893129771,uncertain
222,64341.2,48800.0,8000.0,56800.0,1.1327676056338027,placement
2220,36177.1,35300.0,200.0,35500.0,1.0190732394366198,placement
2221,15409.6,15300.0,200.0,15500.0,0.9941677419354839,placement
2222,6735.5,7600.0,200.0,7800.0,0.863525641025641,placement
2223,2919.4,2500.0,0.0,2500.0,1.1677600000000001,placement
2224,9361.4,13300.0,0.0,13300.0,0.7038646616541353,uncertain
2225,49384.2,48900.0,1000.0,49900.0,0.9896633266533066,placement
2226,8083.1,10300.0,0.0,10300.0,0.7847669902912622,uncertain
2227,13450.1,13200.0,0.0,13200.0,1.0189469696969697,placement
2228,32901.3,26600.0,400.0,27000.0,1.2185666666666668,uncertain
2229,14068.6,13900.0,0.0,13900.0,1.0121294964028777,placement
223,62096.7,58400.0,2100.0,60500.0,1.02639173553719,placement
2230,14847.0,13900.0,0.0,13900.0,1.0681294964028778,placement
2231,6280.2,7200.0,0.0,7200.0,0.87225,placement
2232,13305.5,10500.0,0.0,10500.0,1.2671904761904762,uncertain
2233,5998.4,6800.0,0.0,6800.0,0.8821176470588235,placement
2234,3161.2,3900.0,0.0,3900.0,0.8105641025641025,placement
2235,26263.4,26700.0,800.0,27500.0,0.9550327272727274,placement
2236,24672.7,25800.0,900.0,26700.0,0.9240711610486891,placement
2237,54032.4,51500.0,0.0,51500.0,1.0491728155339806,placement
2238,1826.1,1700.0,0.0,1700.0,1.0741764705882353,placement
2239,65502.9,58600.0,300.0,58900.0,1.1121035653650255,placement
224,61347.0,65100.0,1100.0,66200.0,0.9266918429003022,placement
2240,65291.5,58800.0,500.0,59300.0,1.101037099494098,placement
2241,4220.8,3400.0,0.0,3400.0,1.2414117647058824,uncertain
2242,14182.5,13100.0,200.0,13300.0,1.0663533834586467,placement
2244,10354.1,11200.0,0.0,11200.0,0.9244732142857143,placement
2245,18744.3,22100.0,0.0,22100.0,0.848158371040724,placement
2246,16483.6,20000.0,0.0,20000.0,0.8241799999999999,placement
2247,40650.0,39600.0,1000.0,40600.0,1.001231527093596,placement
2248,11309.1,10900.0,0.0,10900.0,1.0375321100917432,placement
2249,10878.0,10600.0,0.0,10600.0,1.0262264150943397,placement
225,19579.1,15700.0,2000.0,17700.0,1.1061638418079096,placement
2251,12298.5,16300.0,700.0000000000001,17000.0,0.7234411764705883,uncertain
2252,10867.0,11200.0,0.0,11200.0,0.9702678571428571,placement
2253,6138.1,7300.0,0.0,7300.0,0.8408356164383562,placement
2254,5584.3,7200.0,100.0,7300.0,0.764972602739726,uncertain
2255,20081.1,27200.0,0.0,27200.0,0.7382757352941176,uncertain
